,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Utterance,Start,End,group_id,origin,original_text,annotation_type,rationale_for_probing_label,message_id,causal_counterpart_1,causal_counterpart_2,causal_counterpart_3,reasoning_1,reasoning_2,reasoning_3,probingQuestionID,prev_utterance_history,probing_utterance,causal_counterpart1_msgID,causal_counterpart2_msgID,causal_counterpart3_msgID,set
1354,1354,1354,93,93,323.17,325.75,7,3,yeah it's i don't know,Neither,"This utterance does not fall into the categories of probing or non-probing deliberation. It does not introduce new information or provoke further discussion, it simply expresses uncertainty.",msgid1354,,,,,,,,,,,,,Test
1355,1355,1355,94,94,323.5,324.56,7,2,what does this do,Neither,"This utterance is a general question seeking information about the purpose or function of an object. It does not introduce any new information, provoke discussion, or contribute to the task of determining the weights of the blocks.",msgid1355,,,,,,,,,,,,,Test
1356,1356,1356,95,95,326.75,328.5,7,1,it's five gram now,Non-probing deliberation,This utterance provides important information about the weight of one of the wooden blocks (5 grams) in the context of the task. It contributes to the ongoing deliberation and reasoning process of determining the weights of the blocks.,msgid1356,,,,,,,,,,,,,Test
1357,1357,1357,96,96,328.84,334.82,7,1,it's mmm it's this way plus five so you can,Neither,This utterance includes a hesitation cue ('mmm') but does not fall into the probing or non-probing deliberation categories. It does not introduce new information or provoke further discussion.,msgid1357,,,,,,,,,,,,,Test
1358,1358,1358,97,97,333.07,333.33,7,3,Oh,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It is a simple expression that does not introduce new information or provoke further discussion.,msgid1358,,,,,,,,,,,,,Test
1359,1359,1359,98,98,340.08,341.85,7,3,oh ok so yellow block could be,Non-probing deliberation,The utterance is part of the deliberation process to determine the weight of the yellow block based on the information gathered so far. It contributes to the task's solution and reasoning without aiming to provoke further discussion or argumentation.,msgid1359,,,,,,,,,,,,,Test
1360,1360,1360,99,99,342.16,344.42,7,1,So you should add something here,Non-probing deliberation,"This utterance is a non-probing deliberation as it focuses on providing a suggestion related to the task at hand, which is determining the weights of the wooden blocks. It contributes to the discussion by offering a solution or idea for how to proceed with the task.",msgid1360,,,,,,,,,,,,,Test
1361,1361,1361,100,100,347.25,347.5,7,3,Or here,Neither,"This utterance is not related to probing or deliberation, it is more of a placeholder phrase or a suggestion to physically place something in a specific location.",msgid1361,,,,,,,,,,,,,Test
1362,1362,1362,101,101,347.42,350.0,7,2,So now we're adding three grams where,Non-probing deliberation,This utterance is a part of the deliberation process where the participant is discussing the addition of three grams to determine the weights of the blocks. It is relevant to the task at hand and contributes to the reasoning and decision-making process.,msgid1362,,,,,,,,,,,,,Test
1363,1363,1363,102,102,351.75,353.25,7,3,So we're adding,Non-probing deliberation,The utterance 'So we're adding' is part of a non-probing deliberation as it indicates a continuation of the deliberation process to determine the weights of the remaining blocks. It shows the speaker's engagement in the task and their focus on the ongoing calculations and discussions related to determining the weights of the blocks.,msgid1363,,,,,,,,,,,,,Test
1364,1364,1364,103,103,356.0,357.58,7,2,Where are we adding so wait,Neither,"This utterance does not fit into the categories of probing or non-probing deliberation. It appears to be a question seeking clarification on the specific location where an action is taking place, without introducing new information or provoking further discussion.",msgid1364,,,,,,,,,,,,,Test
1365,1365,1365,104,104,358.33,363.17,7,3,so if you move it there then we're adding like five grams yeah to yellow block one,Non-probing deliberation,The utterance involves a deliberation about the weight distribution on the balance scale and how moving a block would impact the total weight. It contributes to the task's solution by discussing the addition of five grams to the yellow block one.,msgid1365,,,,,,,,,,,,,Test
1366,1366,1366,105,105,360.42,362.57,7,1,going to yellow block one yeah,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It appears to be a simple statement indicating a decision to move the yellow block to position one.,msgid1366,,,,,,,,,,,,,Test
1367,1367,1367,106,106,361.42,361.92,7,2,There,Neither,"The utterance 'There' does not fall under the categories of probing, non-probing deliberation, as it is neither introducing new information nor prompting further discussion or argumentation.",msgid1367,,,,,,,,,,,,,Test
1368,1368,1368,107,107,363.42,369.92,7,2,no so it's divided it's two point five and two point five so it can't be other five that's not how it works,non-probing deliberation,"The participant is discussing and deliberating on the distribution of weight on the balance scale, trying to figure out the correct combination of weights for the blocks. This is a crucial part of the task and contributes to the overall reasoning process.",msgid1368,,,,,,,,,,,,,Test
1369,1369,1369,108,108,371.42,372.67,7,2,So uh,Neither,This utterance does not fall under probing or non-probing deliberation categories. It is a filler phrase used to indicate hesitation or uncertainty.,msgid1369,,,,,,,,,,,,,Test
1370,1370,1370,109,109,372.58,375.42,7,3,so is it to the right right now like the scale,Probing,"This utterance is probing as it is seeking clarification or confirmation about the current status of the scale, which could potentially lead to further discussion or deliberation about the positioning of the blocks on the scale.",msgid1370,So if you move it there then we're adding like five grams yeah to yellow block one,So we're adding three grams,It's this way plus five,"This utterance directly led to the probing question about the current position of the scale, as Participant 3 is proposing a specific action that would shift the balance of the scale to the right.","Participant 3's statement about adding three grams contributes to the overall discussion on how weight adjustments impact the balance scale, providing insight into the reasoning behind the weight distribution.","Participant 1's comment about adding five grams in a particular direction helps set the context for the subsequent discussions on weight distribution and adjustments on the scale, influencing the ongoing reasoning process.",7_8,"Participant 3: So
Participant 1: it's okay or we should just us scale it with this one
Participant 3: Yeah how about we try like twenty and then
Participant 1: it's it's two gram i think
Participant 1: it has until five but
Participant 1: we can
Participant 3: yeah it's i don't know
Participant 2: what does this do
Participant 1: it's five gram now
Participant 1: it's mmm it's this way plus five so you can
Participant 3: Oh
Participant 3: oh ok so yellow block could be
Participant 1: So you should add something here
Participant 3: Or here
Participant 2: So now we're adding three grams where
Participant 3: So we're adding
Participant 2: Where are we adding so wait
Participant 3: so if you move it there then we're adding like five grams yeah to yellow block one
Participant 1: going to yellow block one yeah
Participant 2: There
Participant 2: no so it's divided it's two point five and two point five so it can't be other five that's not how it works
Participant 2: So uh",so is it to the right right now like the scale,msgid1365,msgid1348,msgid1357,Test
1371,1371,1371,110,110,378.21,381.52,7,3,like the center scale is it to the right okay so,Neither,This utterance does not fit into the category of probing questions or non-probing deliberation. It seems to be a statement made by the participant to clarify the position of the center scale in relation to the other objects. It does not provoke further discussion or provide new information related to the task.,msgid1371,,,,,,,,,,,,,Test
1372,1372,1372,111,111,380.0,385.92,7,2,Yeah are we allowed to ask questions,Probing,"The utterance is a probing question as it seeks clarification on the rules or guidelines of the task, which can potentially lead to further discussion among the participants.",msgid1372,Participant 2: what does this do,Participant 1: it's mmm it's this way plus five so you can,Participant 3: oh ok so yellow block could be,"Participant 2's question about the purpose of the activity led to the probing question about asking questions, as it initiated a discussion about the process and rules of determining the weights.","Participant 1's explanation of how to determine the weight by adding five grams triggered further questions and discussions, setting the context for seeking clarification through questions.",Participant 3's realization that the yellow block's weight could be determined based on the discussions and calculations prompted the curiosity about asking questions to gather more information for accurate weight determination.,7_9,"Participant 3: Yeah how about we try like twenty and then
Participant 1: it's it's two gram i think
Participant 1: it has until five but
Participant 1: we can
Participant 3: yeah it's i don't know
Participant 2: what does this do
Participant 1: it's five gram now
Participant 1: it's mmm it's this way plus five so you can
Participant 3: Oh
Participant 3: oh ok so yellow block could be
Participant 1: So you should add something here
Participant 3: Or here
Participant 2: So now we're adding three grams where
Participant 3: So we're adding
Participant 2: Where are we adding so wait
Participant 3: so if you move it there then we're adding like five grams yeah to yellow block one
Participant 1: going to yellow block one yeah
Participant 2: There
Participant 2: no so it's divided it's two point five and two point five so it can't be other five that's not how it works
Participant 2: So uh
Participant 3: so is it to the right right now like the scale
Participant 3: like the center scale is it to the right okay so",Yeah are we allowed to ask questions,msgid1355,msgid1357,msgid1359,Test
